transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T5104,U028,2022-12-11,Expense,Utilities,2442.0,UPI,Delhi,Fixed deposit
T7391,U082,2023-09-06,Expense,Rent,20047.0,Cash,Pune,
T2481,U006,2024-03-04,Expense,Utilities,2965.0,UPI,Ahmedabad,Petrol
T2213,U067,2021-09-21,Expense,Travel,924.0,Cash,Hyderabad,
T4915,U049,2021-01-28,Income,Freelance,59537.0,bank transfr,,...
T0674,U138,2024-05-20,Expense,utlities,8947.0,banktransfer,Lucknow,Medicine
T4113,U038,2022-03-09,Expense,Food,4224.0,Card,Lucknow,Online course
T6140,U094,2024-02-14,Expense,edu,9390.0,bank transfr,Jaipur,test
T8322,U002,,Income,Bonus,52057.0,UPI,Kolkata,Fixed deposit
T13890,U090,2023-09-16,Expense,educaton,801.0,Cash,Mumbai,...
T2359,U115,2024-12-22,Expense,Other,3554.0,Card,,Petrol
T12649,U086,2021-03-19,Expense,Travel,7457.0,Card,Delhi,Books
T13177,U007,,Expense,fod,7688.0,UPI,Delhi,Gym membership
T5581,U047,2024-05-08,Expense,rnt,5330.0,bank transfr,Pune,
T8917,U103,2021-05-12,Expense,health,9357.0,Card,Lucknow,EMI payment
T9166,U051,2021-02-19,Income,Freelance,47673.0,Card,mum,Medicine
T4327,U033,2021-07-21,Expense,Entertainment,6763.0,Cash,Ahmedabad,Uber ride
T2218,U081,2024-09-21,Expense,Entertainment,2959.0,bank transfr,Pune,
T3245,U052,2021-07-05,Expense,health,3194.0,Bank Transfer,Ahmedabad,
T6434,U044,2022-10-25,Expense,rnt,3671.0,Card,,
T9358,U048,2024-04-08,Expense,fod,9974.0,UPI,Jaipur,Online course
T7336,U086,2023-07-27,Expense,health,7298.0,Cash,Lucknow,
T5016,U010,2024-04-17,Expense,Food,103.0,Card,Jaipur,
T5863,U108,2021-12-18,Expense,Food,1411.0,Bank Transfer,,
T11751,U045,2021-04-14,Expense,Food,3661.0,UPI,Hyderabad,!!!
T6167,U066,2023-08-09,Expense,Utilities,6911.0,banktransfer,Chennai,Petrol
T7398,U111,2024-05-23,Expense,entrtnmnt,1516.0,bank transfr,Ahmedabad,Grocery shopping
T9745,U075,2024-01-01,Expense,Travel,6332.0,Cash,Bangalore,Internet bill
T3580,U023,2024-09-16,Expense,Food,2207.0,banktransfer,Bangalore,
T1803,U012,2023-10-23,Expense,fod,846.0,Bank Transfer,Ahmedabad,Medicine
T2068,U145,2024-03-05,Expense,Entertainment,6812.0,UPI,Delhi,asdfgh
T3627,U077,2022-10-23,Expense,Food,4750.0,Cash,Hyderabad,Train ticket
T2946,U130,2023-05-25,Expense,Food,4677.0,Bank Transfer,Lucknow,Grocery shopping
T8882,U091,2023-01-26,Income,Investment,40368.0,Card,,Internet bill
T8475,U115,2024-02-11,Expense,Other,9909.0,Card,Kolkata,Books
T4085,U125,2021-08-24,Expense,,3379.0,Card,Hyderabad,Doctor consultation
T0836,U084,2021-07-15,Expense,Travel,8692.0,Cash,Hyderabad,!!!
T12695,U040,,Expense,,7452.0,Card,,ATM withdrawal
T11650,U071,2021-08-20,Expense,Food,2667.0,Card,,
T4003,U132,2022-07-30,Expense,Food,247.0,UPI,Hyderabad,Lunch
T4154,U147,2022-05-19,Expense,saving,0.0,UPI,Lucknow,Grocery shopping
T1554,U070,2024-12-03,Expense,education,3351.0,Cash,Hyderabad,
T13905,U047,2022-07-18,Expense,education,161.0,Card,che,!!!
T4814,U074,2024-06-18,Expense,Travel,7718.0,UPI,Lucknow,
T11759,U004,2024-12-26,Expense,helth,9384.0,UPI,Jaipur,Grocery shopping
T10443,U025,2021-03-04,Expense,education,1994.0,Card,Kolkata,Internet bill
T13797,U079,2021-10-30,Income,Freelance,26214.0,Bank Transfer,Chennai,Shopping
T4927,U149,2024-09-25,Expense,savings,7003.0,Cash,Delhi,
T1874,U109,2021-10-15,Expense,Entertainment,5518.0,bank transfr,Kolkata,
T9105,U027,2024-04-13,Expense,savings,319.0,,,Lunch
T5220,U131,2021-10-18,Expense,Rent,8777.0,bank transfr,Chennai,Lunch
T12087,U048,2024-10-04,Expense,Food,1793.0,Cash,Delhi,Coffee
T1933,U130,2022-11-09,Expense,Other,927.0,UPI,mum,Fixed deposit
T0192,U150,2022-05-13,Expense,Food,2639.0,Cash,mum,Electricity bill
T6656,U007,2021-03-25,Expense,savings,-500.0,banktransfer,Hyderabad,ATM withdrawal
T11924,U034,2023-10-06,Expense,Travel,4941.0,UPI,Mumbai,
T13806,U132,2023-03-15,Expense,Rent,3257.0,bank transfr,Lucknow,asdfgh
T0809,U113,2024-08-14,Expense,Entertainment,3659.0,Cash,Bangalore,Books
T6852,U118,2023-12-11,Income,Salary,12315.0,bank transfr,Lucknow,
T7894,U126,2024-09-18,Expense,Travel,5673.0,Card,Ahmedabad,
T9687,U146,2022-08-01,Expense,rnt,3249.0,,Hyderabad,Grocery shopping
T1250,U047,2024-03-01,Expense,Entertainment,1183.0,Cash,Kolkata,Medicine
T8898,U103,2023-08-08,Expense,,9334.0,Bank Transfer,Bangalore,Lunch
T12491,U036,2021-04-25,Expense,utlities,9735.0,Bank Transfer,Bangalore,Medicine
T9977,U134,2024-12-02,Expense,Utilities,2182.0,banktransfer,Jaipur,Gym membership
T11189,U028,2022-07-10,Expense,savings,4615.0,UPI,Kolkata,EMI payment
T12965,U124,2024-05-25,Expense,fod,1969.0,Cash,Jaipur,xyz123
T1673,U019,2023-08-23,Expense,utilties,4276.0,Card,Bangalore,Uber ride
T3812,U091,2024-03-05,Expense,traval,452.0,Card,,ATM withdrawal
T4208,U106,2022-04-14,Income,Investment,32710.0,UPI,Hyderabad,Movie tickets
T6449,U020,2022-11-13,Expense,Rent,2249.0,,Jaipur,Petrol
T10745,U068,2022-10-12,Expense,Food,805.0,Card,Hyderabad,Petrol
T9941,U101,2023-11-03,Expense,Food,3744.0,banktransfer,Jaipur,asdfgh
T12479,U016,2023-01-23,Expense,health,5947.0,UPI,Jaipur,Restaurant dinner
T7096,U001,2023-12-31,Expense,helth,4635.0,Bank Transfer,,Doctor consultation
T4981,U085,2021-01-19,Expense,Other,3440.0,UPI,Hyderabad,Fixed deposit
T10983,U062,2021-06-23,Expense,Food,2422.0,Card,Delhi,Online course
T10001,U136,2022-04-06,Expense,,6097.0,UPI,Delhi,Train ticket
T5799,U097,2021-02-14,Income,Salary,76175.0,UPI,Lucknow,
T0764,U017,2022-07-04,Income,Freelance,41380.0,UPI,Jaipur,!!!
T4582,U147,2024-12-15,Expense,Food,707.0,Bank Transfer,Lucknow,Doctor consultation
T12402,U096,2023-04-23,Expense,Rent,9790.0,Card,Kolkata,Grocery shopping
T12575,U063,2022-05-27,Expense,Food,6979.0,,Delhi,Gym membership
T1701,U040,2022-07-01,Income,Other,12487.0,Card,Jaipur,Movie tickets
T5393,U064,2024-09-19,Expense,rnt,5461.0,Cash,Bangalore,Fixed deposit
T4804,U132,2023-12-24,Expense,educaton,939.0,Cash,Jaipur,Grocery shopping
T8561,U048,2021-07-22,Expense,Utilities,7737.0,Cash,Delhi,Uber ride
T8033,U129,2024-05-09,Income,Salary,38533.0,,Ahmedabad,
T12637,U001,2021-03-12,Expense,Food,8434.0,Card,Hyderabad,Medicine
T12163,U104,2023-12-06,Expense,Rent,1853.0,Card,Kolkata,Train ticket
T11244,U110,2023-05-23,Expense,Food,123.0,Bank Transfer,,test
T3259,U124,2022-08-01,Expense,Travel,5337.0,Cash,Jaipur,asdfgh
T12164,U029,2022-09-16,Expense,utlities,2887.0,Card,che,!!!
T8902,U091,2022-01-09,Expense,Food,2417.0,UPI,Chennai,Internet bill
T12111,U098,2021-12-26,Expense,Travel,4060.0,bank transfr,Chennai,Books
T11598,U032,2021-10-16,Expense,Food,4303.0,UPI,Pune,Electricity bill
T12756,U109,2024-01-08,Expense,fod,4467.0,Cash,,
T10239,U038,2024-03-24,Income,Salary,22040.0,Cash,Hyderabad,Lunch
T5675,U006,2021-09-26,Expense,,8687.0,UPI,Bangalore,misc
T11027,U037,2023-10-19,Income,Other,55732.0,,Mumbai,Fixed deposit
T2601,U001,2024-09-04,Expense,Rent,8336.0,,Bangalore,Online course
T12301,U136,2024-02-18,Expense,traval,-1000.0,UPI,,Shopping
T9526,U018,,Expense,Entertainment,8041.0,Cash,Bangalore,Grocery shopping
T9586,U075,2021-02-08,Expense,Utilities,2104.0,Bank Transfer,Bangalore,Books
T10391,U068,2022-12-30,Expense,education,4228.0,Card,Lucknow,Doctor consultation
T4546,U070,2024-07-06,Expense,Rent,36190.0,UPI,Lucknow,
T0878,U085,2024-04-19,Expense,Utilities,6488.0,,Hyderabad,EMI payment
T10156,U060,2023-08-20,Income,Other,38336.0,UPI,Kolkata,misc
T5567,U003,2022-08-01,Expense,Food,2075.0,Card,Chennai,Uber ride
T7884,U050,2024-08-29,Expense,Food,4027.0,Cash,Bangalore,Lunch
T12713,U084,2022-07-16,Expense,education,-500.0,Card,che,Monthly rent payment
T7602,U053,2021-06-09,Expense,Food,2081.0,Card,Mumbai,
T8388,U083,2022-05-06,Expense,Food,3297.0,Bank Transfer,Ahmedabad,misc
T11937,U132,2022-09-29,Expense,fod,6082.0,Cash,,Petrol
T4312,U065,2021-10-24,Income,Salary,58626.0,Cash,Delhi,Grocery shopping
T13525,U149,2021-12-29,Expense,Other,7781.0,Card,Bangalore,Doctor consultation
T10219,U138,2023-08-11,Income,Salary,50508.0,Bank Transfer,Hyderabad,Fixed deposit
T1958,U150,2024-11-29,Expense,health,2420.0,UPI,Mumbai,Restaurant dinner
T4834,U051,2021-01-21,Expense,Entertainment,2871.0,Card,Delhi,Online course
T7063,U074,2023-03-20,Expense,entrtnmnt,4713.0,banktransfer,Chennai,Uber ride
T12621,U017,2024-12-21,Expense,rentt,34917.0,Bank Transfer,jai,misc
T9767,U043,2022-08-21,Expense,utlities,2534.0,Bank Transfer,Bangalore,
T0570,U130,2023-12-13,Expense,Utilities,6715.0,Card,Ahmedabad,
T11177,U084,2024-10-14,Income,Investment,61673.0,Cash,Pune,Train ticket
T7916,U087,2021-02-16,Expense,Food,2343.0,Card,Lucknow,
T2291,U134,2024-12-24,Expense,Food,3651.0,Cash,Bangalore,
T5125,U097,2023-08-19,Expense,entrtnmnt,4708.0,Cash,Kolkata,Grocery shopping
T4167,U080,2022-04-09,Expense,health,4643.0,Cash,Hyderabad,Lunch
T6191,U093,2024-02-26,Expense,helth,6070.0,Cash,che,Electricity bill
T5858,U042,2023-10-17,Income,Bonus,31267.0,Cash,Lucknow,Electricity bill
T4459,U116,2021-06-02,Expense,Travel,9727.0,UPI,jai,
T12769,U079,2021-11-15,Expense,education,1660.0,UPI,Kolkata,Shopping
T0801,U009,2024-07-30,Expense,Rent,1846.0,Card,Bangalore,Lunch
T5474,U063,2022-07-12,Expense,Rent,15334.0,Cash,Delhi,Gym membership
T9301,U145,2023-11-07,Expense,rnt,7326.0,UPI,,Online course
T2075,U135,2023-09-29,Expense,Food,1248.0,banktransfer,Lucknow,
T6458,U132,2023-10-04,Expense,utilties,3388.0,bank transfr,Chennai,misc
T4809,U110,2024-09-21,Expense,entrtnmnt,4169.0,Card,Bangalore,
T13850,U139,2023-12-24,Expense,Food,2098.0,UPI,,
T9919,U104,2024-09-26,Expense,Food,4225.0,Card,Kolkata,Internet bill
T5955,U133,2022-01-22,Expense,rnt,4635.0,UPI,che,Monthly rent payment
T4697,U004,2022-12-07,Expense,Utilities,6521.0,Bank Transfer,Kolkata,Coffee
T9732,U148,2023-02-27,Expense,rentt,18868.0,UPI,Jaipur,Doctor consultation
T2007,U090,2024-02-22,Income,Freelance,38115.0,Cash,Lucknow,test
T0956,U049,2023-08-08,Expense,Travel,559.0,Cash,Kolkata,Books
T5414,U136,2023-09-09,Expense,utlities,9778.0,Card,Bangalore,!!!
T8156,U061,2021-02-09,Expense,,4232.0,Bank Transfer,,
T2328,U006,2024-08-13,Expense,Travel,7543.0,Cash,Jaipur,Lunch
T9189,U022,2022-01-21,Income,Bonus,48281.0,UPI,,...
T9191,U040,2024-03-31,Expense,Rent,6386.0,Card,Bangalore,xyz123
T2159,U026,2023-07-20,Expense,Food,7230.0,Bank Transfer,Delhi,Restaurant dinner
T1378,U015,2024-09-10,Expense,Utilities,8349.0,Card,jai,Restaurant dinner
T6133,U131,2022-02-03,Expense,utilties,5681.0,banktransfer,Bangalore,Restaurant dinner
T8242,U113,2021-11-20,Income,Investment,13016.0,Card,Kolkata,Train ticket
T10800,U037,2022-05-16,Expense,Rent,9691.0,Card,Chennai,Internet bill
T13719,U060,2024-08-20,Expense,rnt,9688.0,Cash,Bangalore,Uber ride
T2825,U026,2024-02-13,Expense,Rent,25526.0,Card,Hyderabad,Gym membership
T11492,U133,2021-12-16,Income,Investment,36033.0,Card,Ahmedabad,...
T2096,U095,2024-09-13,Expense,traval,7684.0,bank transfr,,Medicine
T1169,U005,2021-11-16,Expense,Food,2231.0,Cash,Ahmedabad,Grocery shopping
T5719,U046,2024-11-26,Expense,Food,4898.0,Card,Jaipur,
T2243,U148,2024-08-27,Expense,rentt,42663.0,banktransfer,Delhi,
T7487,U109,2022-08-11,Expense,Travel,1963.0,UPI,jai,Monthly rent payment
T13286,U042,2021-12-18,Expense,Entertainment,3596.0,UPI,Delhi,Internet bill
T13945,U132,2021-10-15,Expense,Food,269.0,Bank Transfer,Ahmedabad,Books
T3918,U123,2021-07-22,Expense,fod,2437.0,UPI,jai,
T3576,U026,2021-10-31,Expense,Rent,1643.0,Cash,Ahmedabad,ATM withdrawal
T7977,U147,2021-01-01,Expense,Travel,6381.0,Card,Jaipur,Gym membership
T7675,U015,2022-01-18,Expense,entrtnmnt,6311.0,Cash,Hyderabad,
T2680,U104,2021-02-22,Expense,rnt,4801.0,UPI,,Coffee
T10693,U142,2023-10-09,Expense,Rent,42113.0,Cash,Bangalore,Medicine
T5019,U074,2023-04-23,Expense,Rent,16857.0,Card,Jaipur,
T6686,U009,2021-08-26,Expense,education,7656.0,Bank Transfer,,Electricity bill
T11221,U115,2022-04-17,Expense,,5615.0,Card,Chennai,misc
T1802,U062,2023-06-04,Expense,educaton,999999999.0,Card,Hyderabad,Online course
T5200,U011,2021-01-29,Income,Freelance,59567.0,Cash,Pune,Shopping
T12346,U107,2021-01-24,Income,,60673.0,Cash,,Shopping
T12267,U013,,Income,Investment,50890.0,UPI,Mumbai,...
T6991,U056,2021-03-05,Expense,rnt,1161.0,Card,Delhi,test
T12129,U084,2022-05-14,Expense,Utilities,4618.0,UPI,,
T5623,U066,2021-07-16,Expense,Travel,7752.0,Cash,Jaipur,misc
T12460,U079,2024-02-07,Expense,Travel,6014.0,Card,,Train ticket
T4466,U029,2021-07-12,Expense,educaton,8854.0,Bank Transfer,Kolkata,
T0702,U083,2024-02-28,Expense,rentt,23517.0,banktransfer,Delhi,
T3424,U065,2021-10-21,Expense,Rent,3764.0,Card,Bangalore,Lunch
T11619,U045,2023-11-01,Expense,Travel,575.0,Cash,Lucknow,Restaurant dinner
T8474,U066,2021-12-16,Expense,traval,9736.0,Bank Transfer,Kolkata,Uber ride
T6216,U041,2022-10-15,Expense,Rent,40986.0,Cash,Kolkata,ATM withdrawal
T5321,U127,2023-01-14,Expense,Rent,15227.0,Cash,Lucknow,Petrol
T4677,U111,2021-03-12,Expense,education,7215.0,Card,Pune,asdfgh
T4584,U129,2021-08-19,Expense,rentt,20747.0,Card,,Restaurant dinner
T6467,U054,2022-07-20,Expense,Food,124.0,Bank Transfer,Hyderabad,Fixed deposit
T3458,U134,2021-04-10,Expense,fod,2624.0,Cash,Kolkata,Uber ride
T8352,U005,2022-01-08,Expense,Food,3737.0,Bank Transfer,Lucknow,test
T2259,U100,2023-09-04,Expense,Travel,132.0,Cash,Hyderabad,Shopping
T6286,U123,2024-11-06,Income,Freelance,73343.0,banktransfer,mum,Petrol
T13198,U003,2023-02-01,Expense,entrtnmnt,7824.0,Bank Transfer,Jaipur,EMI payment
T3871,U129,2021-09-08,Expense,Travel,-500.0,UPI,Mumbai,Doctor consultation
T7948,U058,2024-05-06,Income,Investment,17178.0,Card,Mumbai,Electricity bill
T1098,U045,2023-03-19,Expense,Travel,8557.0,Bank Transfer,Ahmedabad,xyz123
T7969,U014,2022-03-14,Expense,savings,3176.0,Card,Hyderabad,Monthly rent payment
T10886,U051,2023-05-28,Expense,traval,9072.0,Bank Transfer,Delhi,Monthly rent payment
T5765,U128,2022-03-02,Expense,utlities,1052.0,Bank Transfer,Mumbai,
T1647,U003,2021-03-09,Expense,Travel,742.0,UPI,Kolkata,
T0948,U121,2023-04-27,Expense,health,3412.0,Cash,Mumbai,Shopping
T11272,U045,,Expense,educaton,2280.0,Card,Lucknow,
T3054,U086,2021-06-21,Expense,Entertainment,7848.0,Bank Transfer,Ahmedabad,Coffee
T6512,U035,2023-03-08,Expense,entrtnmnt,6997.0,Card,Ahmedabad,Petrol
T12662,U044,2022-09-15,Expense,Rent,6462.0,Card,Hyderabad,xyz123
T9557,U145,2022-12-23,Expense,Rent,40564.0,UPI,Ahmedabad,Uber ride
T9662,U112,2023-01-28,Expense,,6876.0,Bank Transfer,Ahmedabad,Restaurant dinner
T2716,U060,2021-09-14,Expense,fod,7147.0,UPI,mum,Movie tickets
T6685,U069,2022-10-13,Expense,rentt,36242.0,UPI,,Books
T7686,U142,2024-02-12,Income,Bonus,79859.0,bank transfr,Chennai,Movie tickets
T6501,U063,2024-12-21,Expense,Food,1694.0,Card,Delhi,Train ticket
T3724,U094,2024-03-17,Expense,Travel,975.0,UPI,Hyderabad,xyz123
T1942,U074,2023-10-27,Expense,Food,3323.0,Cash,Pune,test
T1301,U138,2021-07-31,Expense,Food,9440.0,Card,Kolkata,Monthly rent payment
T5024,U144,2023-06-09,Expense,Travel,6539.0,UPI,Chennai,Train ticket
T4778,U086,2021-07-31,Expense,Travel,6763.0,Card,,Electricity bill
T3771,U028,2022-07-05,Expense,Travel,1440.0,UPI,Delhi,Coffee
T10024,U048,2021-12-25,Expense,traval,6098.0,Card,Lucknow,Online course
T7635,U085,2021-09-16,Expense,Food,1785.0,Card,Pune,Gym membership
T11293,U017,2021-08-01,Expense,Entertainment,5052.0,banktransfer,Jaipur,
T8710,U042,2024-04-22,Expense,Utilities,1140.0,bank transfr,Bangalore,Train ticket
T10202,U112,2022-03-24,Expense,traval,4115.0,Cash,Delhi,ATM withdrawal
T3535,U118,2023-12-04,Expense,Food,5139.0,UPI,Mumbai,test
T12139,U143,2023-03-11,Expense,Food,2719.0,Bank Transfer,Bangalore,Monthly rent payment
T11848,U148,2023-04-03,Expense,Travel,6515.0,Cash,Lucknow,Internet bill
T4105,U137,,Expense,Rent,40759.0,Cash,Delhi,EMI payment
T10293,U052,2024-05-07,Income,Salary,11581.0,Bank Transfer,Pune,Coffee
T0696,U019,2023-12-21,Expense,education,583.0,Cash,Lucknow,xyz123
T2402,U073,2023-11-20,Expense,Rent,11529.0,Card,Mumbai,xyz123
T11440,U132,2024-06-23,Expense,fod,7307.0,UPI,Delhi,Books
T2940,U008,2022-09-07,Expense,rentt,45399.0,bank transfr,Bangalore,Fixed deposit
T9249,U142,2023-01-22,Expense,education,5911.0,Cash,Pune,Uber ride
T4369,U104,2021-10-15,Income,Salary,47584.0,UPI,Mumbai,Online course
T6203,U135,2023-06-16,Expense,Food,323.0,,,Monthly rent payment
T0342,U042,2021-10-27,Income,Freelance,56659.0,Cash,Bangalore,Movie tickets
T11509,U144,2024-03-01,Expense,rentt,45594.0,Bank Transfer,Ahmedabad,
T13768,U113,2022-10-26,Expense,rentt,10026.0,UPI,Hyderabad,...
T5493,U077,2022-12-20,Expense,education,4644.0,Card,Ahmedabad,Movie tickets
T5072,U104,2021-08-09,Expense,,8889.0,banktransfer,Delhi,...
T4239,U097,2022-02-23,Expense,rentt,999999.0,UPI,Ahmedabad,Coffee
T13556,U136,2023-07-07,Expense,Utilities,6565.0,Card,jai,
T6891,U075,2021-02-24,Income,Bonus,11443.0,UPI,che,
T3044,U080,2023-05-04,Expense,Utilities,805.0,UPI,Mumbai,Coffee
T12964,U104,2022-07-28,Expense,Food,3002.0,Bank Transfer,Hyderabad,Train ticket
T10160,U116,2023-02-20,Expense,traval,6569.0,Card,Chennai,xyz123
T12969,U086,2022-09-16,Expense,education,5980.0,banktransfer,Jaipur,Monthly rent payment
T8260,U026,2023-08-07,Expense,Rent,48918.0,Cash,che,Grocery shopping
T0260,U066,2022-03-29,Expense,education,1410.0,Bank Transfer,mum,Lunch
T1765,U104,2023-12-17,Income,Bonus,74980.0,bank transfr,Jaipur,Fixed deposit
T10086,U135,2023-04-25,Expense,health,357.0,Card,Kolkata,Fixed deposit
T3412,U070,2023-04-18,Expense,Food,1370.0,Cash,,
T5355,U042,2023-09-05,Expense,Entertainment,1200.0,Bank Transfer,Jaipur,
T6018,U080,2023-02-26,Expense,health,4382.0,Card,Lucknow,Gym membership
T5788,U004,2021-01-13,Expense,Entertainment,2668.0,Bank Transfer,Jaipur,ATM withdrawal
T9361,U019,2024-10-06,Expense,Travel,9112.0,Card,Hyderabad,Coffee
T1248,U099,2021-09-20,Expense,Rent,6348.0,Card,Ahmedabad,xyz123
T5054,U094,2023-05-12,Expense,savings,1468.0,UPI,Chennai,
T5428,U006,2022-07-19,Expense,Food,1091.0,Cash,Lucknow,Electricity bill
T13080,U037,2024-11-13,Expense,Food,7922.0,Bank Transfer,Chennai,Doctor consultation
T4467,U051,2023-10-17,Expense,health,7191.0,Cash,Ahmedabad,
T6913,U086,2023-06-08,Expense,Rent,7991.0,Cash,,Lunch
T10694,U117,2022-05-11,Income,Freelance,40785.0,UPI,Hyderabad,Monthly rent payment
T3236,U078,2021-11-27,Income,Investment,47184.0,Card,Delhi,Grocery shopping
T4474,U141,2023-05-17,Expense,Rent,29469.0,Card,Ahmedabad,
T5376,U117,2023-10-03,Expense,Food,3873.0,,Pune,Lunch
T9890,U094,2023-01-21,Expense,Entertainment,8545.0,Card,Delhi,Online course
T9398,U019,2022-05-04,Expense,utilties,4386.0,Cash,Ahmedabad,Electricity bill
T1530,U117,2023-07-20,Expense,Utilities,2635.0,Card,Jaipur,xyz123
T0144,U034,2022-11-09,Income,Investment,31695.0,Card,Delhi,Grocery shopping
T3978,U021,2023-06-23,Expense,health,5718.0,Cash,,Uber ride
T2237,U146,2021-06-12,Expense,health,5865.0,Card,Ahmedabad,
T12944,U125,2024-01-21,Expense,utilties,1012.0,Cash,Kolkata,Books
T12973,U053,2022-07-31,Expense,rnt,2376.0,Cash,,!!!
T11768,U025,2024-11-02,Expense,Rent,3838.0,Cash,Kolkata,Lunch
T1512,U052,2022-01-08,Expense,Travel,1402.0,Card,Kolkata,Movie tickets
T4338,U110,2023-12-27,Expense,Utilities,9784.0,Cash,Delhi,xyz123
T2854,U039,2024-11-12,Expense,entrtnmnt,6216.0,bank transfr,Hyderabad,Monthly rent payment
T2694,U010,2021-01-14,Expense,rentt,27805.0,Card,Bangalore,Shopping
T12413,U004,2023-06-12,Expense,health,6854.0,UPI,Lucknow,!!!
T0149,U019,2021-01-25,Income,Bonus,32645.0,Cash,Mumbai,Coffee
T8006,U019,2021-08-15,Expense,Entertainment,4286.0,Cash,Chennai,Internet bill
T12156,U028,2023-12-10,Expense,Rent,1920.0,Bank Transfer,Mumbai,Restaurant dinner
T12239,U014,2023-01-02,Expense,Rent,14244.0,Card,Hyderabad,
T3187,U077,2021-12-11,Expense,rentt,30015.0,Bank Transfer,Delhi,
T12424,U062,2021-02-12,Expense,Travel,8955.0,Card,Chennai,Grocery shopping
T0239,U056,2022-06-07,Expense,Food,1685.0,Card,Lucknow,
T5275,U017,2022-05-08,Expense,Food,1810.0,banktransfer,Jaipur,Lunch
T3519,U044,2022-01-23,Expense,entrtnmnt,2365.0,Cash,Lucknow,ATM withdrawal
T10616,U019,2022-03-01,Expense,savings,8271.0,Card,Mumbai,
T5716,U083,2024-12-20,Expense,Utilities,3170.0,banktransfer,Pune,asdfgh
T2438,U120,2022-10-07,Expense,Food,3926.0,Cash,,Coffee
T1692,U129,2024-09-24,Expense,Utilities,3624.0,Card,Bangalore,test
T10604,U053,2024-06-09,Expense,Rent,3143.0,UPI,Chennai,Shopping
T8644,U001,2022-03-14,Expense,Travel,9451.0,UPI,jai,
T13813,U081,2022-01-12,Expense,rentt,39313.0,UPI,Delhi,Movie tickets
T8664,U041,2024-07-02,Expense,rentt,28033.0,Cash,Bangalore,Monthly rent payment
T13233,U150,2024-04-06,Expense,Rent,18307.0,Card,Bangalore,misc
T4049,U086,2022-08-18,Expense,Travel,1004.0,Card,Lucknow,
T8266,U043,2022-05-11,Expense,Food,3966.0,Card,Bangalore,Movie tickets
T12522,U036,2023-08-22,Expense,Travel,6869.0,Cash,Chennai,Online course
T12830,U135,2023-02-27,Expense,Utilities,8122.0,Card,Ahmedabad,ATM withdrawal
T12459,U120,2021-03-09,Expense,Utilities,5466.0,Card,Chennai,
T2892,U027,2021-07-10,Expense,rnt,2101.0,UPI,Mumbai,Electricity bill
T6711,U135,,Expense,educaton,6904.0,Card,Chennai,!!!
T12940,U093,2022-07-08,Expense,educaton,793.0,UPI,mum,Doctor consultation
T3924,U138,2022-12-05,Expense,,7819.0,Bank Transfer,Kolkata,misc
T11723,U034,2022-03-03,Expense,edu,8719.0,Card,Kolkata,ATM withdrawal
T4410,U068,2022-09-24,Income,Other,38304.0,Cash,Pune,ATM withdrawal
T6517,U105,2023-11-07,Expense,Food,6534.0,Cash,Bangalore,Electricity bill
T8977,U101,2022-01-04,Expense,utlities,2263.0,Bank Transfer,che,Gym membership
T11775,U131,2023-09-03,Expense,Utilities,0.0,UPI,Pune,test
T3305,U141,2022-03-01,Expense,Travel,6516.0,Cash,,Lunch
T3039,U128,2023-06-20,Expense,saving,196.0,UPI,che,
T10226,U135,2022-08-21,Expense,utlities,8541.0,,jai,
T11662,U057,2022-03-04,Expense,educaton,1669.0,UPI,Delhi,Movie tickets
T13733,U087,2024-11-24,Expense,Travel,8872.0,UPI,,!!!
T10109,U085,2023-09-05,Expense,entrtnmnt,4108.0,Bank Transfer,Delhi,
T8346,U072,2021-04-15,Expense,Entertainment,6963.0,Cash,Ahmedabad,test
T4512,U068,2021-03-18,Expense,Entertainment,9377.0,UPI,Hyderabad,Lunch
T12743,U093,2023-09-11,Expense,Food,1066.0,Cash,Ahmedabad,Shopping
T9533,U088,2023-07-20,Expense,Rent,5900.0,UPI,Pune,Grocery shopping
T9047,U114,2024-08-14,Expense,savings,5183.0,UPI,Hyderabad,Online course
T12428,U064,2022-10-04,Expense,health,4283.0,Bank Transfer,Delhi,test
T2896,U136,2024-03-20,Expense,,3613.0,Cash,Pune,...
T3372,U006,2023-03-29,Expense,Rent,743.0,Card,,Fixed deposit
T2436,U048,2023-07-06,Expense,Food,2154.0,Card,Mumbai,Shopping
T2790,U115,2021-09-13,Income,Other,26949.0,Card,Pune,Fixed deposit
T6446,U021,2024-01-05,Expense,savings,162.0,Cash,Chennai,Lunch
T11134,U052,2024-04-29,Income,Freelance,28500.0,Card,Mumbai,
